session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
60418559f98437182ca71c0b,5b934df3754b700001f02469,RETURNED,2021-03-05 01:12:15.464000,,259423.213248,43,1447,8,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
604187742eb89b16c5f5ae6a,5ea4c85a360fe448ea95349d,RETURNED,2021-03-05 01:21:11.100000,,258887.577289,50,634,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6041887b564d4418ddceff85,599da50e17c03c000151b18b,RETURNED,2021-03-05 01:25:19.946000,,258638.73133,43,83,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6041a22d29990018f4e5bdc6,56333f762840d2000a22e4a3,RETURNED,2021-03-05 03:17:18.863000,,251919.814371,32,1149,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6041a2371ce8ac1a286ea5cc,56f9364e895094000c8f4967,RETURNED,2021-03-05 03:15:07.437000,,252051.240413,37,2256,17,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6041a25692bbd51a54361c3e,5e911cfaefd95445d5a6c890,RETURNED,2021-03-05 03:15:39.145000,,252019.532453,70,518,6,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6041a273cd66a400086acca5,5dc4573045b8f931b4c0c90f,RETURNED,2021-03-05 03:16:08.779000,,251989.898494,61,394,5,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6041a27429993914d86254b2,5dd31cf15c56383388248f34,RETURNED,2021-03-05 03:16:12.218000,,251986.459536,68,488,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6041a27d4bff4f1a17b114c4,5f1f886b0d2e6b0008c1f6ec,RETURNED,2021-03-05 03:16:13.508000,,251985.169576,34,459,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6041a405a28de11abb8f245f,565bbc1ec121fe0012fc3782,RETURNED,2021-03-05 03:22:49.468000,,251589.209617,58,337,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60449e9abc623550f9ac8796,5c4d1a6c9ce35100019dbc88,RETURNED,2021-03-07 09:36:30.917000,,56367.760656,33,746,3,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60449edfa98e9d5179af1f90,55b424e1fdf99b526efcf8d0,RETURNED,2021-03-07 09:37:35.685000,,56302.992697,39,374,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60449f1d5042bc5193c96d8a,5efc3ca2916b001fc0b7dc39,RETURNED,2021-03-07 09:38:37.908000,,56240.769746,44,83,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60449f5b709c7651b0e4ac46,5f4ccc1c0a96477ca49da98c,RETURNED,2021-03-07 09:46:36.975000,,55761.70279,33,170,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60449f69a804835116242068,5f69c502d010ce02b6326b35,RETURNED,2021-03-07 09:48:50.517000,,55628.160832,31,186,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60449f6f2695a550db32f35f,5f4580ba9ae79f195a9ece38,RETURNED,2021-03-07 09:42:41.977000,,55996.700873,30,286,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60449f81d142735213c2abbf,5f4cd5db1798ec8ffb4029fb,RETURNED,2021-03-07 09:49:20.518000,,55598.159914,33,187,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60449f843c34df51df4f280e,5f69c866452f870008cfafb0,RETURNED,2021-03-07 09:40:20.802000,,56137.875954,33,136,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60449f8a40048751750d2936,5daf506a5bd1b30013605e31,RETURNED,2021-03-07 09:40:26.965000,,56131.713017,48,759,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60449f8f416c785165847b51,5f4000a47ed89c0e7f2e3760,RETURNED,2021-03-07 09:40:31.326000,,56127.352063,31,225,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60449fdbf151cd5130a971e7,5f4cc1ded01b151cbb03c0f8,RETURNED,2021-03-07 09:41:47.338000,,56051.340106,33,180,2,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6044a7ddcefd485244d909ba,5995be89f9db7d0001895993,RETURNED,2021-03-07 10:16:04.905000,,53993.773147,63,1110,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6044ad209596fc531ab962bc,5f4aeeae75b5255a2acae52d,RETURNED,2021-03-07 10:38:27.441000,,52651.237188,30,415,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60455d78dcdb5f694010b96b,6000506680e07e07e428fc51,RETURNED,2021-03-07 23:11:38.361000,,7460.317229,31,102,2,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60455d8be4a742688b7667cb,5ffecedca559865a55e1f014,RETURNED,2021-03-07 23:11:07.120000,,7491.558269,31,91,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60455d8c580a7068c4bfcbbe,5dd877b0568ca582fb24699f,RETURNED,2021-03-07 23:11:14.126000,,7484.55231,58,801,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60455d8f52a002698dfd297a,60004d8a33aac1069b6b4f97,RETURNED,2021-03-07 23:11:11.680000,,7486.998352,31,102,1,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60455d9733b9a5693bf07c9d,5f400d4a51a8cd1011b37455,RETURNED,2021-03-07 23:11:21.923000,,7476.755393,30,275,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
604562ec1fdf63691c20bcf8,6015fb8f18e34b177bd7e64c,RETURNED,2021-03-07 23:45:00.089000,,5458.589434,40,46,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60456c8f378fd96c21a4930e,5f4d07b4fae27694de8f5af1,RETURNED,2021-03-08 00:15:14.166000,,3644.512475,54,456,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
604038e021674122e5bdb272,5d230db3ad94ee001affee7c,TIMED-OUT,2021-03-04 01:33:26.489000,,344552.189542,37,625,1,100,,,United States,United States,Full-Time,English,United States,Male,No
60449eb488012351e830c971,5d4ac837d2844e0001ecf699,TIMED-OUT,2021-03-07 09:36:55.760000,,56342.93152,33,1171,0,100,,,United States,United States,Full-Time,English,United States,Female,No
60455d643f332168e3aba0bc,5faeae52da433e0b7fc4b693,TIMED-OUT,2021-03-07 23:10:33.586000,,7525.131256,39,92,1,98,,,United States,,Unemployed (and job seeking),,United States,Male,No
